Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),File format type (product.metafields.shopify.file-format-type),Fit (product.metafields.shopify.fit),Frame style (product.metafields.shopify.frame-style),Neckline (product.metafields.shopify.neckline),Operating system (product.metafields.shopify.operating-system),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Wallpaper theme (product.metafields.shopify.wallpaper-theme),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
copy-of-mothers-smile-x-1nri-collab,Grey Mothers Smile x 1NRI Collab,"<p>Two separate colorways, featuring two separate designs, the limited Mothers Smile x 1NRI pieces features a plain front and with puff print graphics at the back. Shirts are reverse stitched with a boxy fit.</p>",My Store,Apparel & Accessories > Clothing,"","Inri Mainline, Men, T Shirts, Women",true,Size,M,,Color,Grey,,,,,,300.0,shopify,0,deny,manual,300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/1NRI23RDDEC-136.jpg?v=1769614812,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,115.50,active
copy-of-mothers-smile-x-1nri-collab,,,,,,,,,L,,,Grey,,,,,,300.0,shopify,0,deny,manual,300.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/1NRI23RDDEC-135.jpg?v=1767261286,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,115.50,
copy-of-mothers-smile-x-1nri-collab,,,,,,,,,XL,,,Grey,,,,,,300.0,shopify,0,deny,manual,300.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,115.50,
copy-of-mothers-smile-x-1nri-collab,,,,,,,,,XXL,,,Grey,,,,,,300.0,shopify,0,deny,manual,300.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,115.50,
copy-of-follow-god,Follow God Tee Black and Purple,"Regular fit heavy cotton tee, features screen print graphics on the front and back.",My Store,,"","Inri Mainline, Men, Shirts, T Shirts, Women",false,Size,M,,Color,Purple,,,,,,300.0,shopify,0,deny,manual,160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/fg_back.jpg?v=1710353815,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,archived
copy-of-follow-god,,,,,,,,,L,,,Purple,,,,,,300.0,shopify,0,deny,manual,160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/fg_cover.jpg?v=1710353815,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
copy-of-follow-god,,,,,,,,,XL,,,Purple,,,,,,300.0,shopify,0,deny,manual,160.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/fg_other.jpg?v=1710354086,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
copy-of-follow-god,,,,,,,,,XXL,,,Purple,,,,,,300.0,shopify,0,deny,manual,160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
copy-of-follow-god,,,,,,,,,XXXL,,,Purple,,,,,,300.0,shopify,0,deny,manual,160.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
intercessory-department-caps,Intercessory Department Caps,<p>Mesh trucker cap featuring Intercessory department logo embroidered. </p>,My Store,,"","Accessories, Intercessory Department, Men, Women",false,Color,Black,,,,,,,,"",200.0,shopify,0,deny,manual,80.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/B7D7AFE6-0002-442A-9FDE-A587855F04E5.jpg?v=1715538272,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.00,archived
intercessory-department-caps,,,,,,,,,Blue,,,,,,,,"",0.0,shopify,9,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/CD5B705E-B804-4D44-92FE-5C465EFC41E9.jpg?v=1715538272,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.00,
intercessory-department-caps,,,,,,,,,Green,,,,,,,,"",0.0,shopify,0,deny,manual,80.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/93BF938D-5497-41EB-A455-5A32E3DB42DC.jpg?v=1715538272,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,33.00,
intercessory-department-caps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/1B7CBD05-AC3E-402D-A194-38AE659F01DB.jpg?v=1715538273,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
follow-god,Follow God Black and Grey,"Heavy Cotton tee with puff printed graphics, regular fit, stay true to size",My Store,,"","Inri Mainline, Men, T Shirts, Women",false,Size,M,,Color,Black,,,,,"",300.0,shopify,0,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image1.jpg?v=1710183305,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,archived
follow-god,,,,,,,,,L,,,Black,,,,,"",300.0,shopify,0,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image2.jpg?v=1710183304,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
follow-god,,,,,,,,,XL,,,Black,,,,,"",300.0,shopify,0,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image3.jpg?v=1710183304,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
follow-god,,,,,,,,,XXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,160.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image4.jpg?v=1710183305,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
follow-god,,,,,,,,,XXXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,160.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,85.00,
mothers-smile,Mothers Smile x 1NRI Collab Black Tee,"<p>Two separate colorways, featuring two separate designs, the limited Mothers Smile x 1NRI pieces features a plain front and with puff print graphics at the back. Shirts are reverse stitched with a boxy fit.</p>",My Store,Apparel & Accessories > Clothing,"","Inri Mainline, Men, T Shirts, Women",false,Size,L,,Color,Black,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/photo_2024-02-1818.30.03.jpg?v=1708281054,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.67,archived
mothers-smile,,,,,,,,,XL,,,Black,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/photo_2024-02-1818.30.08.jpg?v=1708281054,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.67,
mothers-smile,,,,,,,,,XXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/ms_1.jpg?v=1710183593,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.67,
mothers-smile,,,,,,,,,XXXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/ms_2.jpg?v=1710183593,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.67,
mothers-smile,,,,,,,,,XXXXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.67,
sunday-school-tee,Sunday School Tee,"<p>Features bold typography of Sunday School graphic, puff printed.</p>
<p>Regular fit, stay true to size.</p>
<p>Oversized fit, size up.</p>",1NRI,,"","Inri Mainline, Men, T Shirts, Women",false,Size,L,,Color,Coffee Brown,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/photo_2024-02-1818.26.39.jpg?v=1708280836,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,93.00,archived
sunday-school-tee,,,,,,,,,XL,,,Coffee Brown,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/SScoffebrownback.jpg?v=1708280837,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,93.00,
zion-airways-home-jersey,Zion Airways Alternate Jersey,"<p>The Alternate jersey features the jersey graphics in dark brown against a light breathable strecthy cotton blend.</p>
<p>For an oversized boxy fit, stay true to size.</p>
<p>Size down for a more fitted look.</p>",My Store,Uncategorized,"","Inri Mainline, Jerseys, Men, Women",false,Size,S,,Color,Off-white,,,,,"",300.0,shopify,0,deny,manual,300.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00008.jpg?v=1708280948,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.00,draft
zion-airways-home-jersey,,,,,,,,,M,,,Off-white,,,,,"",300.0,shopify,0,deny,manual,300.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00016.jpg?v=1708280948,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.00,
zion-airways-home-jersey,,,,,,,,,L,,,Off-white,,,,,,300.0,shopify,0,deny,manual,300.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00007_0b9f01ab-50c2-474d-872a-b00e7bd99ad4.jpg?v=1708280948,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.00,
zion-airways-home-jersey,,,,,,,,,XL,,,Off-white,,,,,"",300.0,shopify,0,deny,manual,300.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00002_e4ed2457-a3d0-4f40-a91e-09acb8c2e58e.jpg?v=1708280995,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,114.00,
holy-spirit,Holy Spirit Button Up,"<p>The Holy Spirit Button up consists of the Holy Spirit screen prints on the front and back of the shirt. Features White contrast stitching on the arms and shoulders in a coffee brown colorway to provoke an industrial look and feel.</p>
<p>Oversized and boxy fit, stay true to size for the oversized look.</p>
<p>Size down for a more fitted look,</p>
<p> </p>",1NRI,,"","Inri Mainline, Men, Shirts, Women",false,Size,S,,Color,Brown,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00009.jpg?v=1708279976,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,134.00,archived
holy-spirit,,,,,,,,,L,,,Brown,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00006.jpg?v=1708280065,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,134.00,
holy-spirit,,,,,,,,,XL,,,Brown,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00020.jpg?v=1708280065,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,134.00,
holy-spirit,,,,,,,,,XXL,,,Brown,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00017.jpg?v=1708280065,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,134.00,
holy-spirit,,,,,,,,,XXXL,,,Brown,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00007.jpg?v=1708280066,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,134.00,
heavens-highway,Heaven's Highway 1/4 Zip up,"<p>Heaven's Highway zip up shirts, inspired by 1 Kings 18, reimagined through the lens of formula one racing graphics. </p>
<p>Oversized and boxy fit, stay true to size for an oversized fit.</p>
<p>For a regular fit, size down.</p>",My Store,Apparel & Accessories > Clothing,"","Inri Mainline, Men, Shirts, Women",false,Size,S,,Color,Green and Offwhite,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00004.jpg?v=1708280420,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,110.50,archived
heavens-highway,,,,,,,,,M,,,Green and Offwhite,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00013.jpg?v=1708280518,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,110.50,
heavens-highway,,,,,,,,,L,,,Green and Offwhite,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00003.jpg?v=1708280518,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,110.50,
heavens-highway,,,,,,,,,XL,,,Green and Offwhite,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00009_4cb65286-5f68-4963-a68f-a8cf7ab4b048.jpg?v=1708280518,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,110.50,
heavens-highway,,,,,,,,,XXL,,,Green and Offwhite,,,,,"",300.0,shopify,0,deny,manual,250.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,110.50,
jersey,Zion Airways Away Jersey,"<p>The Away Jersey comes features the team logo and sponsor puff printed on the chest and torso repsectively, together with the team sponsors printed on the left arm.</p>
<p>Oversized and boxy fit, thus for a regular fit size down, for an oversized fit, stay true to size.</p>",My Store,Apparel & Accessories > Clothing,"","Inri Mainline, Jerseys, Men, Women",false,Size,S,,Color,Black,,,,,"",300.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00015_b98cd98e-16be-4804-ab34-7200ee2aadcf.jpg?v=1708280663,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,112.00,archived
jersey,,,,,,,,,M,,,Black,,,,,"",300.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00013_4e86e2cb-7e49-4029-bfef-224df0c8906a.jpg?v=1708280663,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,112.00,
jersey,,,,,,,,,L,,,Black,,,,,"",300.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00002.jpg?v=1708280811,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,112.00,
jersey,,,,,,,,,XL,,,Black,,,,,"",300.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/image00001.jpg?v=1708280811,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,112.00,
jersey,,,,,,,,,XXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,112.00,
jersey,,,,,,,,,XXXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,112.00,
jersey,,,,,,,,,XXXXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,112.00,
hvn-co,HVN & CO,"<p data-mce-fragment=""1"">Our Inri shirt is made from 100% organic cotton for a stylish and comfortable fit. The loose design makes it perfect for day-to-day activities. The material is soft and lightweight, making it a great choice for hot summer days.</p>",My Store,,"","Inri Mainline, T Shirts, Women",false,Size,Small,,Color,Cream,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4394.jpg?v=1707299792,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,archived
hvn-co,,,,,,,,,Small,,,Green,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4396.jpg?v=1707300005,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,Medium,,,Cream,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4398.jpg?v=1707300004,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,Medium,,,Green,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/number1.png?v=1707300114,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,Large,,,Cream,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-2.jpg?v=1707300114,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,Large,,,Green,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-1.jpg?v=1707300114,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,XL,,,Cream,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,XL,,,Green,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,XXL,,,Cream,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,XXL,,,Green,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,3XL,,,Cream,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
hvn-co,,,,,,,,,3XL,,,Green,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones-women,Dry Bones,"<p data-mce-fragment=""1"">Our Inri shirt is made from 100% organic cotton for a stylish and comfortable fit. The loose design makes it perfect for day-to-day activities. The material is soft and lightweight, making it a great choice for hot summer days.</p>",My Store,,"","Inri Mainline, T Shirts, Women",false,Size,Small,,Color,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4389.jpg?v=1707299302,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,archived
dry-bones-women,,,,,,,,,Medium,,,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4390.jpg?v=1707299322,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones-women,,,,,,,,,Large,,,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4391.jpg?v=1707299340,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones-women,,,,,,,,,XL,,,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones-women,,,,,,,,,XXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones-women,,,,,,,,,3XL,,,Black,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones,Dry Bones,"<p data-mce-fragment=""1"">Our Inri shirt is made from 100% organic cotton for a stylish and comfortable fit. The loose design makes it perfect for day-to-day activities. The material is soft and lightweight, making it a great choice for hot summer days.</p>",My Store,,"","Inri Mainline, Men, T Shirts",false,Size,Small,,Color,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4284.jpg?v=1707298990,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,archived
dry-bones,,,,,,,,,Medium,,,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-6.jpg?v=1707299034,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones,,,,,,,,,Large,,,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-4.jpg?v=1707299034,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones,,,,,,,,,XL,,,Black,,,,,,300.0,shopify,0,deny,manual,150.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones,,,,,,,,,XXL,,,Black,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
dry-bones,,,,,,,,,3XL,,,Black,,,,,"",300.0,shopify,0,deny,manual,150.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,80.00,
zion-airways-1-4-zip,Zion Airways Tracksuit,"",My Store,,"","Inri Mainline, Women",false,Size,small,,Color,Black,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-9.jpg?v=1706520248,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4304.jpg?v=1706520770,kg,,350.00,archived
zion-airways-1-4-zip,,,,,,,,,small,,,Cream,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-8.jpg?v=1706520624,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4354.jpg?v=1706520927,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,medium,,,Black,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4304.jpg?v=1706520770,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-9.jpg?v=1706520248,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,medium,,,Cream,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4354.jpg?v=1706520927,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4314.jpg?v=1706521136,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,large,,,Black,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4314.jpg?v=1706521136,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/Untitled-8.jpg?v=1706520624,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,large,,,Cream,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4357.jpg?v=1706521192,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/4235/1104/files/5W7A4357.jpg?v=1706521192,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,XL,,,Black,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,XL,,,Cream,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,XXL,,,Black,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,XXL,,,Cream,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,3XL,,,Black,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,350.00,
zion-airways-1-4-zip,,,,,,,,,3XL,,,Cream,,,,,"",1200.0,shopify,0,deny,manual,200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,350.00,
